path,.,_id,imageUrl,annotation,brush,annotation.0.regionType,annotation.0.id,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.0.labels,annotation.0.color
samples.166,,sp16c16ir,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2082.png,[],review,,,,,,,,,
samples.167,,sgyra6k3l,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2083.png,[],review,,,,,,,,,
samples.168,,sor9x1cxe,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2084.png,[],review,,,,,,,,,
samples.169,,sj3irmyrn,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2085.png,,review,bounding-box,01211389780984673,0.33571428571428574,0.7206349206349206,0.20476190476190476,0.2317460317460318,100kmh,,#2196f3
samples.170,,s51ohay4p,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2086.png,,review,bounding-box,309493341213918,0.26587301587301587,0.8309523809523809,0.15396825396825398,0.19523809523809532,100kmh,,#2196f3
samples.171,,sb31sjfnv,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2087.png,,review,bounding-box,225312444550948,0.21984126984126984,0.7198412698412698,0.2523809523809524,0.36031746031746037,100kmh,,#2196f3
samples.172,,sx6kfz1nm,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2088.png,,review,bounding-box,3080761117071875,0.7928571428571429,0.45317460317460323,0.2142857142857143,0.3793650793650794,100kmh,,#2196f3
samples.173,,sklsszv1e,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2089.png,,review,bounding-box,5104662886317284,0.7333333333333334,0.6698412698412698,0.24761904761904752,0.49841269841269836,100kmh,,#2196f3
samples.174,,s95i9ulfp,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2090.png,[],review,,,,,,,,,
samples.175,,sqsx13e9r,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2091.png,,review,bounding-box,9566743444183048,0.21587301587301588,0.44365079365079363,0.2253968253968254,0.5,100kmh,,#2196f3
samples.176,,syu656xuk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2092.png,[],review,,,,,,,,,
samples.177,,s881aepbw,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2093.png,[],review,,,,,,,,,
samples.178,,smyjnz8i3,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2094.png,[],review,,,,,,,,,
samples.179,,s8owe849d,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2095.png,[],review,,,,,,,,,
samples.180,,sqh8xq88f,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2096.png,[],review,,,,,,,,,
samples.181,,sxf3daacp,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2097.png,,review,bounding-box,6621567637408396,0.5563492063492064,0.3547619047619047,0.6873015873015873,0.665079365079365,100kmh,,#2196f3
samples.182,,slwkw6l7q,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2098.png,[],review,,,,,,,,,
samples.183,,sz0s87p6d,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2099.png,,review,bounding-box,20939341268740908,0.49444444444444446,0.4888888888888889,0.37936507936507935,0.9492063492063492,100kmh,,#2196f3
samples.184,,sn9r44t7m,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img21.png,,review,bounding-box,36034332125287105,0.21746031746031746,0.5349206349206349,0.19047619047619047,0.24126984126984125,100kmh,,#2196f3
samples.185,,s9dibara8,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2100.png,[],review,,,,,,,,,
samples.186,,sizpks1ig,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2101.png,[],review,,,,,,,,,
samples.187,,sis9embup,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2102.png,[],review,,,,,,,,,
samples.188,,s125229xa,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2103.png,[],review,,,,,,,,,
samples.189,,sxfps3k07,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2104.png,[],review,,,,,,,,,
samples.190,,setqfwfrk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2105.png,[],review,,,,,,,,,
samples.191,,sfc296w1t,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2106.png,[],review,,,,,,,,,
samples.192,,sc0vovz1n,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2107.png,[],review,,,,,,,,,
samples.193,,s5qbtr2vn,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2108.png,,review,bounding-box,4585578228419436,0.5880952380952381,0.5015873015873016,0.2714285714285714,0.5968253968253969,100kmh,,#2196f3
samples.194,,s65exeuln,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2109.png,[],review,,,,,,,,,
samples.195,,s39h9i8gk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2110.png,[],review,,,,,,,,,
samples.196,,sh5p59ylu,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2111.png,[],review,,,,,,,,,
samples.197,,sioofdo6k,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img22.png,[],review,,,,,,,,,
samples.198,,sv8rmhrms,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img23.png,[],review,,,,,,,,,
samples.199,,se453hbcf,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img24.png,[],review,,,,,,,,,
samples.200,,sczr8sxfq,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img25.png,[],review,,,,,,,,,
samples.201,,sop8h3hkn,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2565.png,,review,bounding-box,9471074151038092,0.75,0.5531746031746032,0.16666666666666674,0.30634920634920637,100kmh,,#2196f3
samples.202,,s2dlwsrby,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2566.png,[],review,,,,,,,,,
samples.203,,sqg7zit2i,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2567.png,[],review,,,,,,,,,
samples.204,,sph17eiui,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2568.png,,review,bounding-box,926217417920091,0.5952380952380952,0.5682539682539682,0.18095238095238092,0.26349206349206344,100kmh,,#2196f3
samples.205,,smbyurmsg,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2569.png,[],review,,,,,,,,,
samples.206,,s9d7gfz8q,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2570.png,[],review,,,,,,,,,
samples.207,,sdfbj6wdk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2571.png,[],review,,,,,,,,,
samples.208,,s7ullpi9b,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2572.png,[],review,,,,,,,,,
samples.209,,sdmmmq838,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2573.png,,review,bounding-box,8601409544762577,0.5047619047619047,0.48571428571428565,0.20317460317460312,0.36507936507936506,100kmh,,#2196f3
samples.210,,sz1oj48ze,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2574.png,[],review,,,,,,,,,
samples.211,,s9r1p1fhf,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2575.png,[],review,,,,,,,,,
samples.212,,sxilw4w8l,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2576.png,[],review,,,,,,,,,
samples.213,,sqb346m74,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2577.png,[],review,,,,,,,,,
samples.214,,s0alpm855,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2578.png,[],review,,,,,,,,,
samples.215,,sf634eo3w,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2579.png,,review,bounding-box,1965743976776131,0.3380952380952381,0.680952380952381,0.1904761904761905,0.3555555555555555,100kmh,,#2196f3
samples.216,,snt4o86bh,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2580.png,,review,bounding-box,8522828752537059,0.7817460317460317,0.19682539682539685,0.1698412698412699,0.2920634920634921,100kmh,,#2196f3
samples.217,,scy8qim4h,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2581.png,[],review,,,,,,,,,
samples.218,,sxnm0y1y6,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2582.png,[],review,,,,,,,,,
samples.219,,spa1r415a,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2583.png,[],review,,,,,,,,,
samples.220,,sn8vbctfp,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2584.png,,review,bounding-box,19631228999809647,0.7373015873015873,0.3388888888888889,0.15396825396825398,0.2587301587301587,100kmh,,#2196f3
samples.221,,srq89fw0c,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2585.png,[],review,,,,,,,,,
samples.222,,si1cbdxuk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2586.png,,review,bounding-box,3336068504157128,0.23095238095238094,0.5412698412698413,0.17619047619047618,0.24444444444444446,100kmh,,#2196f3
samples.223,,se7bsdfmf,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2587.png,[],review,,,,,,,,,
samples.224,,s0tvui3kb,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2588.png,[],review,,,,,,,,,
samples.225,,szgb1kazb,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2589.png,[],review,,,,,,,,,
samples.226,,s86tur9vr,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2590.png,[],review,,,,,,,,,
samples.227,,spat7ln75,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2591.png,[],review,,,,,,,,,
samples.228,,se1ubd52a,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2592.png,[],review,,,,,,,,,
samples.229,,svt4k07mc,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2593.png,[],review,,,,,,,,,
samples.230,,srzuule94,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2594.png,[],review,,,,,,,,,
samples.231,,spl99rhbg,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2595.png,[],review,,,,,,,,,
samples.232,,su8uy07yl,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2596.png,[],review,,,,,,,,,
samples.233,,s4d5bsoea,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2597.png,[],review,,,,,,,,,
samples.234,,sdkv6y1q1,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2598.png,,review,bounding-box,09747691279436488,0.33095238095238094,0.7134920634920634,0.14761904761904765,0.22698412698412695,100kmh,,#2196f3
samples.235,,s3ttznf2e,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2599.png,[],review,,,,,,,,,
samples.236,,so7qrbs4e,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img26.png,[],review,,,,,,,,,
samples.237,,svo9akxjr,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2600.png,,review,bounding-box,46954395835415785,0.19365079365079366,0.6730158730158731,0.19682539682539685,0.3555555555555555,100kmh,,#2196f3
samples.238,,s5866ksdr,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2601.png,,review,bounding-box,05599486566339129,0.7761904761904761,0.4111111111111111,0.20952380952380956,0.34920634920634924,100kmh,,#2196f3
samples.239,,s2ivzmi2d,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2602.png,,review,bounding-box,13873004623705132,0.7031746031746031,0.719047619047619,0.27301587301587305,0.4666666666666667,100kmh,,#2196f3
samples.240,,s1mgd03e8,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2603.png,[],review,,,,,,,,,
samples.241,,si5xo5n4i,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2604.png,,review,bounding-box,8898393242555105,0.2103174603174603,0.5055555555555555,0.20793650793650792,0.4555555555555555,100kmh,,#2196f3
samples.242,,s6164j4if,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2605.png,[],review,,,,,,,,,
samples.243,,scdw7o01n,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2606.png,[],review,,,,,,,,,
samples.244,,sdhpi7awf,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2607.png,[],review,,,,,,,,,
samples.245,,syszjfok5,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2608.png,[],review,,,,,,,,,
samples.246,,sowh4v52k,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2609.png,,review,bounding-box,6193911248297774,0.5158730158730159,0.4809523809523809,0.19365079365079368,0.41904761904761906,100kmh,,#2196f3
samples.247,,saq96i74a,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2610.png,,review,bounding-box,07375452072162036,0.5809523809523809,0.37063492063492065,0.5301587301587302,0.6015873015873016,100kmh,,#2196f3
samples.248,,sy80wkpql,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2611.png,[],review,,,,,,,,,
samples.249,,sojitsg17,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2612.png,,review,bounding-box,2655860735751294,0.5079365079365079,0.5063492063492063,0.32698412698412693,1.0031746031746032,100kmh,,#2196f3
samples.250,,sq78pkc1q,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2613.png,[],review,,,,,,,,,
samples.251,,s63nrwntr,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2614.png,[],review,,,,,,,,,
samples.252,,s4bevbjmz,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2615.png,[],review,,,,,,,,,
samples.253,,suiq3avym,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2616.png,[],review,,,,,,,,,
samples.254,,sv11i1azk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2617.png,[],review,,,,,,,,,
samples.255,,snv5hhsj6,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2618.png,[],review,,,,,,,,,
samples.256,,shyh1bi2a,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2619.png,[],review,,,,,,,,,
samples.257,,snbskv83s,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2620.png,[],review,,,,,,,,,
samples.258,,slyl7av0g,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2621.png,,review,bounding-box,6656759813562121,0.5920634920634921,0.48412698412698413,0.4476190476190476,0.6190476190476191,100kmh,,#2196f3
samples.259,,sy2gc2qlj,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2622.png,[],review,,,,,,,,,
samples.260,,syxl0gjff,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2623.png,[],review,,,,,,,,,
samples.261,,sd6wr5ere,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img2624.png,[],review,,,,,,,,,
samples.262,,sg8ewt5i3,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img27.png,[],review,,,,,,,,,
samples.263,,s1o90stju,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img28.png,[],review,,,,,,,,,
samples.264,,sbon2dwgj,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img29.png,[],review,,,,,,,,,
samples.265,,s48uf5lw9,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3.png,[],review,,,,,,,,,
samples.266,,syumyl2om,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img30.png,[],review,,,,,,,,,
samples.267,,sjfsv8p5w,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3078.png,,review,bounding-box,18916877235566631,0.7547619047619047,0.4571428571428572,0.2587301587301587,0.26666666666666666,100kmh,,#2196f3
samples.268,,sybtv3jgk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3079.png,[],review,,,,,,,,,
samples.269,,su37ri89p,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3080.png,[],review,,,,,,,,,
samples.270,,s4c9fgvtk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3081.png,[],review,,,,,,,,,
samples.271,,sm4gl4ldm,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3082.png,[],review,,,,,,,,,
samples.272,,sdm11ymjm,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3083.png,[],review,,,,,,,,,
samples.273,,sbxa3ozkq,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3084.png,[],review,,,,,,,,,
samples.274,,s0zxbb7vz,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3085.png,[],review,,,,,,,,,
samples.275,,sfi1nrhvo,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3086.png,,review,bounding-box,7441039620435002,0.48650793650793656,0.4912698412698413,0.24920634920634926,0.373015873015873,100kmh,,#2196f3
samples.276,,s9dja453a,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3087.png,[],review,,,,,,,,,
samples.277,,skn4d1qw6,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3088.png,[],review,,,,,,,,,
samples.278,,s1d64nskr,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3089.png,[],review,,,,,,,,,
samples.279,,srqnetndb,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3090.png,[],review,,,,,,,,,
samples.280,,so2wfap5u,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3091.png,[],review,,,,,,,,,
samples.281,,s1wtp7qd7,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3092.png,[],review,,,,,,,,,
samples.282,,s4imf8oka,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3093.png,[],review,,,,,,,,,
samples.283,,sqb7nqu8v,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3094.png,[],review,,,,,,,,,
samples.284,,szlz4s9q3,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3095.png,[],review,,,,,,,,,
samples.285,,swp4b7dx9,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3096.png,[],review,,,,,,,,,
samples.286,,s8utau5mn,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3097.png,[],review,,,,,,,,,
samples.287,,sbzu6gyxo,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3098.png,[],review,,,,,,,,,
samples.288,,sx4ycasfp,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3099.png,[],review,,,,,,,,,
samples.289,,sl3dnrdoo,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img31.png,[],review,,,,,,,,,
samples.290,,soul3rhdk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3100.png,[],review,,,,,,,,,
samples.291,,slfy5wv3n,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3101.png,[],review,,,,,,,,,
samples.292,,sr8enaokr,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3102.png,[],review,,,,,,,,,
samples.293,,sll3gafj7,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3103.png,[],review,,,,,,,,,
samples.294,,s33rx4oj9,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3104.png,[],review,,,,,,,,,
samples.295,,sdoqggd1j,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3105.png,[],review,,,,,,,,,
samples.296,,sxybzkfc5,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3106.png,[],review,,,,,,,,,
samples.297,,sq197j2sm,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3107.png,[],review,,,,,,,,,
samples.298,,sqn2gd9o6,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3108.png,[],review,,,,,,,,,
samples.299,,sguwd3mwe,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3109.png,[],review,,,,,,,,,
samples.300,,s3loi9si4,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3110.png,[],review,,,,,,,,,
samples.301,,s3mwrztkc,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3111.png,,review,bounding-box,9553113284811661,0.28968253968253965,0.6722222222222223,0.1380952380952381,0.2396825396825396,100kmh,,#2196f3
samples.302,,sxmpkclvb,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3112.png,[],review,,,,,,,,,
samples.303,,s8535y0fc,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3113.png,[],review,,,,,,,,,
samples.304,,shx5bf7xp,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3114.png,[],review,,,,,,,,,
samples.305,,se9ouo9hg,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3115.png,[],review,,,,,,,,,
samples.306,,sd3r5os54,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3116.png,[],review,,,,,,,,,
samples.307,,s5z6hf4xb,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3117.png,[],review,,,,,,,,,
samples.308,,s9vbclez8,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3118.png,[],review,,,,,,,,,
samples.309,,szsg6a2em,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3119.png,[],review,,,,,,,,,
samples.310,,skhlriovd,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3120.png,[],review,,,,,,,,,
samples.311,,sv3l7ckpi,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3121.png,[],review,,,,,,,,,
samples.312,,sn8auqubu,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3122.png,[],review,,,,,,,,,
samples.313,,swzdx65ss,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3123.png,,review,bounding-box,3351683157599943,0.5261904761904761,0.37777777777777777,0.7698412698412698,0.6888888888888889,100kmh,,#2196f3
samples.314,,sv5xp5k5c,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3124.png,[],review,,,,,,,,,
samples.315,,s6klw96vl,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3125.png,,review,bounding-box,9772276432547073,0.46984126984126984,0.4976190476190476,0.4063492063492064,0.9888888888888889,100kmh,,#2196f3
samples.316,,sxquh4lp8,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3126.png,[],review,,,,,,,,,
samples.317,,s1zlmkq38,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3127.png,[],review,,,,,,,,,
samples.318,,szk78i71t,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3128.png,[],review,,,,,,,,,
samples.319,,sx6nas7ht,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3129.png,[],review,,,,,,,,,
samples.320,,sdwzke6wk,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3130.png,[],review,,,,,,,,,
samples.321,,sfmoorp5b,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3131.png,[],review,,,,,,,,,
samples.322,,s9xcmmeoh,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3132.png,[],review,,,,,,,,,
samples.323,,slwe2f13f,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3133.png,[],review,,,,,,,,,
samples.324,,sulu4jlje,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3134.png,,review,bounding-box,5153183198578744,0.5865079365079364,0.4793650793650793,0.5158730158730158,0.6603174603174603,100kmh,,#2196f3
samples.325,,srw4pbh6z,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3135.png,[],review,,,,,,,,,
samples.326,,sbrrdmfsa,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3136.png,[],review,,,,,,,,,
samples.327,,smagtljzi,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3137.png,[],review,,,,,,,,,
samples.328,,so8te7at6,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img32.png,[],review,,,,,,,,,
samples.329,,shaa20pq9,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img33.png,[],review,,,,,,,,,
samples.330,,sos14ps04,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img34.png,[],review,,,,,,,,,
samples.331,,sqa3up27k,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img35.png,[],review,,,,,,,,,
samples.332,,s1yusb429,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3591.png,[],review,,,,,,,,,
samples.333,,sykuhdki9,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3592.png,[],review,,,,,,,,,
samples.334,,ssm6xdm95,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3593.png,[],review,,,,,,,,,
samples.335,,sydlu3kyr,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3594.png,[],review,,,,,,,,,
samples.336,,sjajprghr,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3595.png,[],review,,,,,,,,,
samples.337,,s0unsi5ma,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3596.png,[],review,,,,,,,,,
samples.338,,s2i94xrfz,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3597.png,[],review,,,,,,,,,
samples.339,,srf0gggmh,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3598.png,[],review,,,,,,,,,
samples.340,,szsnaikfh,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3599.png,,review,bounding-box,4109940486807564,0.4904761904761905,0.48333333333333334,0.2412698412698413,0.38888888888888895,100kmh,,#2196f3
samples.341,,swh14tf88,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img36.png,,review,bounding-box,046991322477262454,0.7849206349206349,0.39682539682539686,0.3126984126984127,0.40634920634920635,100kmh,,#2196f3
samples.342,,sswlmxglm,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3600.png,[],review,,,,,,,,,
samples.343,,si1rzzx6l,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3601.png,[],review,,,,,,,,,
samples.344,,slfscn1fq,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3602.png,[],review,,,,,,,,,
samples.345,,s6lh9hjdg,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3603.png,[],review,,,,,,,,,
samples.346,,sh1fe3tcg,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3604.png,[],review,,,,,,,,,
samples.347,,swekadftw,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3605.png,[],review,,,,,,,,,
samples.348,,sd4uqk23j,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3606.png,,review,bounding-box,5675484848086072,0.7841269841269841,0.2,0.1777777777777778,0.30793650793650795,100kmh,,#2196f3
samples.349,,shtiz3dbf,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3607.png,[],review,,,,,,,,,
samples.350,,sxq44duuo,file:///Users/jeffreyli/Documents/APS360 project/aug data/100kmh/img3608.png,[],review,,,,,,,,,
