path,.,_id,imageUrl,brush,annotation,annotation.0.regionType,annotation.0.id,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.0.color,annotation.1.regionType,annotation.1.id,annotation.1.centerX,annotation.1.centerY,annotation.1.width,annotation.1.height,annotation.1.classification,annotation.1.color,annotation.0.labels,annotation.1.labels,annotation.0.points.0.x,annotation.0.points.0.y,annotation.0.points.1.x,annotation.0.points.1.y,annotation.0.points.2.x,annotation.0.points.2.y,annotation.0.points.3.x,annotation.0.points.3.y
samples.274,,sfoncznc3,file:///Users/stephaniewong/Desktop/yield/img3042.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.275,,s8yfyeqaf,file:///Users/stephaniewong/Desktop/yield/img3043.png,complete,,bounding-box,8837951150197656,0.5983290488431876,0.3161953727506427,0.13239074550128527,0.19023136246786634,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.276,,s12pug23w,file:///Users/stephaniewong/Desktop/yield/img3044.png,complete,,bounding-box,781714827150473,0.49421593830334193,0.23778920308483292,0.42287917737789205,0.41645244215938304,,#ff0000,,,,,,,,,,,,,,,,,,
samples.277,,sbeh5obsh,file:///Users/stephaniewong/Desktop/yield/img3045.png,complete,,bounding-box,14578251637050643,0.24550128534704369,0.2506426735218509,0.13624678663239073,0.21336760925449869,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.278,,so7gwbafr,file:///Users/stephaniewong/Desktop/yield/img3046.png,complete,,bounding-box,5954870046984255,0.5970437017994858,0.7911311053984575,0.1580976863753214,0.22750642673521848,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.279,,sn7ic7qj6,file:///Users/stephaniewong/Desktop/yield/img3047.png,complete,,bounding-box,7997687809226526,0.3361182519280206,0.6034704370179949,0.2120822622107969,0.1812339331619537,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.280,,sv87ov96l,file:///Users/stephaniewong/Desktop/yield/img3048.png,complete,,bounding-box,43001368552075236,0.35475578406169667,0.4138817480719794,0.14652956298200515,0.17737789203084836,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.281,,stcnkv26e,file:///Users/stephaniewong/Desktop/yield/img3049.png,complete,,bounding-box,4667613745307775,0.5012853470437018,0.7416452442159382,0.18251928020565555,0.25192802056555264,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.282,,suah03v7h,file:///Users/stephaniewong/Desktop/yield/img3050.png,complete,,bounding-box,6802754327761644,0.7365038560411311,0.3643958868894601,0.16709511568123392,0.20179948586118251,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.283,,stoag77bn,file:///Users/stephaniewong/Desktop/yield/img3051.png,complete,,bounding-box,8524385423297203,0.49100257069408737,0.6259640102827764,0.13881748071979433,0.17223650385604117,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.284,,sdekgev6s,file:///Users/stephaniewong/Desktop/yield/img3052.png,complete,,bounding-box,20008382196373464,0.17223650385604114,0.5398457583547558,0.18766066838046275,0.1696658097686375,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.285,,s00ryt19i,file:///Users/stephaniewong/Desktop/yield/img3053.png,complete,,bounding-box,7513337989361786,0.7133676092544987,0.480719794344473,0.16709511568123392,0.15167095115681234,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.286,,sxdl5q0xt,file:///Users/stephaniewong/Desktop/yield/img3054.png,complete,,bounding-box,9075658773063853,0.7069408740359897,0.48778920308483287,0.1876606683804627,0.17095115681233936,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.287,,sg1fmmspj,file:///Users/stephaniewong/Desktop/yield/img3055.png,complete,,bounding-box,40053717206410444,0.5546272493573265,0.5610539845758354,0.17609254498714655,0.17352185089974287,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.288,,s4nmxck6q,file:///Users/stephaniewong/Desktop/yield/img3056.png,complete,,bounding-box,18984064472204087,0.49228791773778924,0.19087403598971725,0.13881748071979438,0.19408740359897175,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.289,,s2qj1yj7m,file:///Users/stephaniewong/Desktop/yield/img3057.png,complete,,bounding-box,8195203017392634,0.6285347043701799,0.23457583547557842,0.15681233933161953,0.2352185089974293,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.290,,s97japfrg,file:///Users/stephaniewong/Desktop/yield/img3058.png,complete,,bounding-box,08017848090090585,0.7994858611825193,0.5334190231362468,0.19537275064267345,0.1413881748071979,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.291,,snahrgnhg,file:///Users/stephaniewong/Desktop/yield/img3059.png,complete,,bounding-box,3008070337812525,0.24614395886889462,0.6098971722365039,0.16066838046272494,0.16580976863753216,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.292,,s1m8pq9ic,file:///Users/stephaniewong/Desktop/yield/img3060.png,complete,,bounding-box,1852186839544856,0.5501285347043702,0.4974293059125964,0.15167095115681234,0.1542416452442159,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.293,,so1likunv,file:///Users/stephaniewong/Desktop/yield/img3061.png,complete,,bounding-box,12483243362986474,0.35861182519280205,0.7667095115681234,0.14910025706940877,0.20179948586118246,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.294,,szgvz4m33,file:///Users/stephaniewong/Desktop/yield/img3062.png,complete,,bounding-box,4928562530390599,0.2641388174807198,0.6240359897172236,0.18380462724935734,0.17352185089974292,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.295,,svjv4usev,file:///Users/stephaniewong/Desktop/yield/img3063.png,complete,,bounding-box,4923699113198843,0.6317480719794344,0.602827763496144,0.1683804627249358,0.1876606683804627,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.296,,sdedjlirn,file:///Users/stephaniewong/Desktop/yield/img3064.png,complete,,bounding-box,3645224790918138,0.6150385604113111,0.7345758354755785,0.147814910025707,0.16580976863753205,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.297,,som2xvohd,file:///Users/stephaniewong/Desktop/yield/img3065.png,complete,,bounding-box,9791123725934803,0.7422879177377892,0.5134961439588689,0.15038560411311053,0.13753213367609257,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.298,,spowk34u2,file:///Users/stephaniewong/Desktop/yield/img3066.png,complete,,bounding-box,5323550938835944,0.5501285347043702,0.544344473007712,0.13881748071979438,0.13753213367609257,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.299,,stlo17977,file:///Users/stephaniewong/Desktop/yield/img3067.png,complete,,bounding-box,7924041441424812,0.47236503856041134,0.4042416452442159,0.16838046272493573,0.19151670951156813,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.300,,s8bbtv0g8,file:///Users/stephaniewong/Desktop/yield/img3068.png,complete,,bounding-box,5469458825952713,0.46915167095115684,0.6966580976863753,0.17223650385604117,0.2005141388174807,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.301,,swfftfhfo,file:///Users/stephaniewong/Desktop/yield/img3069.png,complete,,bounding-box,9686786282110318,0.3026992287917738,0.7911311053984575,0.16323907455012857,0.21465295629820058,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.302,,sa72kv7eb,file:///Users/stephaniewong/Desktop/yield/img3070.png,complete,,bounding-box,08527608389039698,0.3393316195372751,0.6137532133676092,0.1722365038560411,0.1606683804627249,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.303,,snb782hmt,file:///Users/stephaniewong/Desktop/yield/img3071.png,complete,,bounding-box,5397066451753729,0.5874035989717223,0.34704370179948585,0.16709511568123392,0.18251928020565555,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.304,,swtj8eile,file:///Users/stephaniewong/Desktop/yield/img3072.png,complete,,bounding-box,5149174820150306,0.4762210796915167,0.38946015424164526,0.16323907455012848,0.1825192802056555,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.305,,sghg2i87u,file:///Users/stephaniewong/Desktop/yield/img3073.png,complete,,bounding-box,7511343204076457,0.5546272493573264,0.6015424164524421,0.17866323907455012,0.1773778920308483,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.306,,s8klbrfes,file:///Users/stephaniewong/Desktop/yield/img3074.png,complete,,bounding-box,7779042303085173,0.37210796915167094,0.26735218508997427,0.2069408740359897,0.1953727506426735,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.307,,su2m9ablf,file:///Users/stephaniewong/Desktop/yield/img3075.png,complete,,bounding-box,2013082999506941,0.7127249357326477,0.4370179948586118,0.14267352185089976,0.14910025706940871,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.308,,svluv3v3a,file:///Users/stephaniewong/Desktop/yield/img3076.png,complete,,bounding-box,1098085954318897,0.4408740359897172,0.3187660668380463,0.1413881748071979,0.15424164524421596,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.309,,sm2p9qcf3,file:///Users/stephaniewong/Desktop/yield/img3077.png,complete,,bounding-box,9057013141846049,0.47236503856041134,0.7429305912596401,0.12210796915167094,0.13881748071979438,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.310,,soexp801m,file:///Users/stephaniewong/Desktop/yield/img3520.png,complete,,bounding-box,16039542608869573,0.8483290488431876,0.27442159383033415,0.16195372750642678,0.2763496143958869,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.311,,sonwkwieb,file:///Users/stephaniewong/Desktop/yield/img3521.png,complete,,bounding-box,0035084329011432214,0.38046272493573263,0.365681233933162,0.13110539845758357,0.23778920308483292,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.312,,slxkgtgvr,file:///Users/stephaniewong/Desktop/yield/img3522.png,complete,,bounding-box,11603481802065674,0.8071979434447301,0.39267352185089976,0.07455012853470433,0.12982005141388175,yield,#f44336,bounding-box,5182477379954724,0.24550128534704369,0.32712082262210795,0.07197943444730079,0.08354755784061696,yield,#f44336,,,,,,,,,,
samples.313,,svqhuc93d,file:///Users/stephaniewong/Desktop/yield/img3523.png,complete,,bounding-box,835656986509979,0.31105398457583544,0.18380462724935734,0.07455012853470439,0.11825192802056557,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.314,,sl808kdgt,file:///Users/stephaniewong/Desktop/yield/img3524.png,complete,,bounding-box,09933297866946811,0.8547557840616966,0.19344473007712082,0.16195372750642678,0.2300771208226221,yield,#f44336,bounding-box,820343060289523,0.08804627249357327,0.23778920308483292,0.07326478149100257,0.10282776349614398,yield,#f44336,,,,,,,,,,
samples.315,,syqttgu17,file:///Users/stephaniewong/Desktop/yield/img3525.png,complete,,bounding-box,1652285377323235,0.4235218508997429,0.30462724935732644,0.05784061696658094,0.09768637532133678,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.316,,syrweh7bq,file:///Users/stephaniewong/Desktop/yield/img3526.png,complete,,bounding-box,2027080645830035,0.6818766066838047,0.48136246786632386,0.397172236503856,0.5976863753213367,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.317,,sh0b98m62,file:///Users/stephaniewong/Desktop/yield/img3527.png,complete,,bounding-box,9198992989307813,0.6291773778920309,0.2866323907455013,0.24293059125964012,0.3059125964010283,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.318,,s3pgx29ht,file:///Users/stephaniewong/Desktop/yield/img3528.png,complete,,bounding-box,10717197490466623,0.5134961439588689,0.3547557840616967,0.43573264781491,0.5681233933161954,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.319,,sa7eee7so,file:///Users/stephaniewong/Desktop/yield/img3529.png,complete,,bounding-box,8448522134078735,0.8438303341902313,0.33033419023136246,0.17609254498714655,0.2236503856041131,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.320,,st1zeep3n,file:///Users/stephaniewong/Desktop/yield/img3530.png,complete,,bounding-box,0723504057392943,0.577120822622108,0.22429305912596398,0.2853470437017995,0.3560411311053984,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.321,,s13qvd2mf,file:///Users/stephaniewong/Desktop/yield/img3531.png,complete,,bounding-box,29375828788140557,0.2467866323907455,0.49742930591259643,0.40616966580976865,0.5244215938303343,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.322,,s45wq0hon,file:///Users/stephaniewong/Desktop/yield/img3532.png,complete,,bounding-box,00311016523306451,0.7281491002570695,0.43894601542416456,0.09383033419023146,0.11953727506426731,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.323,,sgizd2iil,file:///Users/stephaniewong/Desktop/yield/img3533.png,complete,,bounding-box,293171280640125,0.15681233933161953,0.3811053984575835,0.06940874035989718,0.09125964010282778,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.324,,seglhyg2i,file:///Users/stephaniewong/Desktop/yield/img3534.png,complete,,bounding-box,6636717756215071,0.2731362467866324,0.2744215938303342,0.05526992287917734,0.08097686375321336,yield,#f44336,bounding-box,07801817909399289,0.7589974293059125,0.4305912596401028,0.0758354755784062,0.09511568123393316,yield,#f44336,,,,,,,,,,
samples.325,,spelyds4s,file:///Users/stephaniewong/Desktop/yield/img3535.png,complete,,bounding-box,4086239291636553,0.17802056555269924,0.3978149100257069,0.06555269922879178,0.09125964010282778,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.326,,s16orrk3f,file:///Users/stephaniewong/Desktop/yield/img3536.png,complete,,bounding-box,08805915024934907,0.18187660668380462,0.6163239074550129,0.06812339331619538,0.09125964010282783,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.327,,swo2704yi,file:///Users/stephaniewong/Desktop/yield/img3537.png,complete,,bounding-box,04451254671088156,0.974935732647815,0.6580976863753214,0.04498714652956293,0.0822622107969152,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.328,,stczk5vqa,file:///Users/stephaniewong/Desktop/yield/img3538.png,complete,,bounding-box,7091936063211208,0.6664524421593829,0.4479434447300771,0.08354755784061696,0.09897172236503854,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.329,,su6t4c7hk,file:///Users/stephaniewong/Desktop/yield/img3539.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.330,,sr34ay31j,file:///Users/stephaniewong/Desktop/yield/img3540.png,complete,,bounding-box,7417514062029309,0.06748071979434447,0.39524421593830333,0.10925449871465295,0.17352185089974292,yield,#f44336,bounding-box,7735437087627768,0.7024421593830334,0.36053984575835474,0.07326478149100257,0.11953727506426737,yield,#f44336,,,,,,,,,,
samples.331,,soaihjnev,file:///Users/stephaniewong/Desktop/yield/img3541.png,complete,,bounding-box,4455387537383031,0.16323907455012854,0.14138817480719795,0.09254498714652955,0.13367609254498714,yield,#f44336,bounding-box,8287881378946031,0.8541131105398458,0.2731362467866324,0.09125964010282772,0.11953727506426737,yield,#f44336,,,,,,,,,,
samples.332,,sx0ybjgti,file:///Users/stephaniewong/Desktop/yield/img3542.png,complete,,bounding-box,919403829011467,0.5462724935732648,0.35089974293059123,0.4267352185089974,0.5912596401028277,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.333,,smdmmwjaw,file:///Users/stephaniewong/Desktop/yield/img3543.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.334,,s0gt6eo2i,file:///Users/stephaniewong/Desktop/yield/img3544.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.335,,s3jnjjilo,file:///Users/stephaniewong/Desktop/yield/img3545.png,complete,,bounding-box,31149168192353516,0.5167095115681234,0.2403598971722365,0.06426735218509,0.09254498714652956,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.336,,suvij1yar,file:///Users/stephaniewong/Desktop/yield/img3546.png,complete,,bounding-box,11827739581232333,0.2544987146529563,0.1940874035989717,0.046272493573264795,0.06426735218508997,yield,#f44336,bounding-box,34555360354827025,0.7673521850899743,0.30205655526992287,0.046272493573264795,0.06683804627249357,yield,#f44336,,,,,,,,,,
samples.337,,shbgx2nu9,file:///Users/stephaniewong/Desktop/yield/img3547.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.338,,s2yzwiudq,file:///Users/stephaniewong/Desktop/yield/img3548.png,complete,,bounding-box,0922171517257191,0.8264781491002571,0.2731362467866324,0.07712082262210807,0.08354755784061696,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.339,,s3vk0ie6p,file:///Users/stephaniewong/Desktop/yield/img3549.png,complete,,bounding-box,9781391893494471,0.6703084832904884,0.2088688946015424,0.08097686375321334,0.10668380462724933,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.340,,s5g2lkscb,file:///Users/stephaniewong/Desktop/yield/img3550.png,complete,,bounding-box,610319319717979,0.5591259640102828,0.2140102827763496,0.10282776349614398,0.1889460154241645,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.341,,swi6s7qhl,file:///Users/stephaniewong/Desktop/yield/img3551.png,complete,,bounding-box,11881040268935061,0.4627249357326478,0.32069408740359895,0.07712082262210795,0.11439588688946017,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.342,,saavyqmyu,file:///Users/stephaniewong/Desktop/yield/img3552.png,complete,,bounding-box,6189308662772317,0.48264781491002573,0.19601542416452444,0.06298200514138813,0.12724935732647816,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.343,,sakjwqi9p,file:///Users/stephaniewong/Desktop/yield/img3553.png,complete,,bounding-box,10232557455887559,0.44730077120822626,0.2962724935732648,0.13624678663239076,0.20179948586118251,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.344,,s4ntkp6es,file:///Users/stephaniewong/Desktop/yield/img3554.png,complete,,bounding-box,41131555402617526,0.36053984575835474,0.3213367609254499,0.05784061696658099,0.08740359897172234,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.345,,s3nhkw8zj,file:///Users/stephaniewong/Desktop/yield/img3555.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.346,,sycpo7srh,file:///Users/stephaniewong/Desktop/yield/img3556.png,complete,,bounding-box,1356386541145449,0.4685089974293059,0.30848329048843187,0.14524421593830328,0.18251928020565553,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.347,,s05czagde,file:///Users/stephaniewong/Desktop/yield/img3557.png,complete,,bounding-box,6552050847861461,0.5571979434447301,0.2679948586118252,0.46401028277634965,0.37660668380462725,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.348,,ss198mtgo,file:///Users/stephaniewong/Desktop/yield/img3558.png,complete,,bounding-box,9792681397429366,0.3097686375321337,0.1940874035989717,0.12596401028277637,0.21336760925449869,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.349,,s64gofw9v,file:///Users/stephaniewong/Desktop/yield/img3559.png,complete,,bounding-box,6081397219200868,0.5546272493573264,0.7969151670951157,0.1658097686375321,0.249357326478149,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.350,,s8gj4ebnr,file:///Users/stephaniewong/Desktop/yield/img3560.png,complete,,bounding-box,7509071076644649,0.32712082262210795,0.5764781491002571,0.20437017994858614,0.19665809768637527,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.351,,sprnq858r,file:///Users/stephaniewong/Desktop/yield/img3561.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.352,,sxjr81vp5,file:///Users/stephaniewong/Desktop/yield/img3562.png,complete,,bounding-box,6199821140914406,0.49871465295629824,0.7467866323907455,0.1953727506426735,0.25449871465295626,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.353,,sjjpr1pgt,file:///Users/stephaniewong/Desktop/yield/img3563.png,complete,,bounding-box,3132846618384373,0.6703084832904884,0.2969151670951157,0.17866323907455017,0.18508997429305915,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.354,,s2lb8mp6f,file:///Users/stephaniewong/Desktop/yield/img3564.png,complete,,bounding-box,13069667212094305,0.5224935732647815,0.6156812339331619,0.1426735218508997,0.18251928020565555,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.355,,s28b393rg,file:///Users/stephaniewong/Desktop/yield/img3565.png,complete,,bounding-box,16140879491856674,0.18508997429305912,0.4517994858611825,0.19280205655526994,0.1838046272493573,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.356,,sknd5ki1s,file:///Users/stephaniewong/Desktop/yield/img3566.png,complete,,bounding-box,04057355403474716,0.7062982005141388,0.4537275064267352,0.18637532133676094,0.14395886889460158,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.357,,sj7x63y2b,file:///Users/stephaniewong/Desktop/yield/img3567.png,complete,,bounding-box,6875085207076748,0.7069408740359897,0.4800771208226221,0.1979434447300772,0.1760925449871465,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.358,,s1j58ekmf,file:///Users/stephaniewong/Desktop/yield/img3568.png,complete,,bounding-box,3539429356653152,0.5539845758354756,0.5546272493573264,0.17480719794344468,0.18637532133676088,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.359,,s3agcua0u,file:///Users/stephaniewong/Desktop/yield/img3569.png,complete,,bounding-box,47246942929180014,0.48457583547557836,0.198586118251928,0.1465295629820051,0.20437017994858608,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.360,,sve5mws1m,file:///Users/stephaniewong/Desktop/yield/img3570.png,complete,,bounding-box,432168380319367,0.4903598971722365,0.2152956298200514,0.1606683804627249,0.2326478149100257,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.361,,szjwp51ak,file:///Users/stephaniewong/Desktop/yield/img3571.png,complete,,bounding-box,29383808294687985,0.7994858611825193,0.5751928020565553,0.19537275064267345,0.16323907455012854,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.362,,syfwrl8fi,file:///Users/stephaniewong/Desktop/yield/img3572.png,complete,,bounding-box,4016037474869294,0.2705655526992288,0.6703084832904884,0.17866323907455015,0.1709511568123394,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.363,,s7wjbteeo,file:///Users/stephaniewong/Desktop/yield/img3573.png,complete,,bounding-box,13449809132607404,0.5578406169665809,0.5244215938303343,0.1465295629820051,0.16966580976863754,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.364,,s9f9pv4j7,file:///Users/stephaniewong/Desktop/yield/img3574.png,complete,,bounding-box,14047071840324077,0.32069408740359895,0.7287917737789202,0.16066838046272497,0.19794344473007708,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.365,,svcvs8ovt,file:///Users/stephaniewong/Desktop/yield/img3575.png,complete,,bounding-box,6614845422154789,0.2506426735218509,0.5636246786632391,0.1902313624678663,0.16838046272493568,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.366,,sp8k1rdrs,file:///Users/stephaniewong/Desktop/yield/img3576.png,complete,,bounding-box,6265666651855597,0.6208226221079691,0.6201799485861182,0.15938303341902316,0.19151670951156818,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.367,,sc95bnycc,file:///Users/stephaniewong/Desktop/yield/img3577.png,complete,,bounding-box,3255042300198556,0.5777634961439588,0.7512853470437018,0.15809768637532134,0.19922879177377883,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.368,,s88m9ugyh,file:///Users/stephaniewong/Desktop/yield/img3578.png,complete,,bounding-box,6538397392865423,0.7416452442159382,0.6034704370179949,0.15167095115681228,0.16580976863753216,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.369,,sowf5075h,file:///Users/stephaniewong/Desktop/yield/img3579.png,complete,,bounding-box,11664263103212202,0.5488431876606683,0.550771208226221,0.15167095115681228,0.14267352185089976,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.370,,sx44e0afi,file:///Users/stephaniewong/Desktop/yield/img3580.png,complete,,bounding-box,8917501997905914,0.5289203084832905,0.4055269922879178,0.18123393316195374,0.19408740359897175,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.371,,smx1kvjcb,file:///Users/stephaniewong/Desktop/yield/img3581.png,complete,,bounding-box,09043410869635071,0.47879177377892035,0.6966580976863753,0.15552699228791772,0.19280205655526994,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.372,,say9rc5ml,file:///Users/stephaniewong/Desktop/yield/img3582.png,complete,,bounding-box,7616333002795379,0.4074550128534704,0.8496143958868895,0.17480719794344474,0.2005141388174807,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.373,,syt2rdvon,file:///Users/stephaniewong/Desktop/yield/img3583.png,complete,,bounding-box,1616193308444418,0.3213367609254499,0.5488431876606684,0.17737789203084833,0.17480719794344474,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.374,,sb3cbp77j,file:///Users/stephaniewong/Desktop/yield/img3584.png,complete,,bounding-box,08377933190386955,0.5970437017994858,0.34318766066838047,0.16580976863753216,0.1773778920308483,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.375,,sspwdza7y,file:///Users/stephaniewong/Desktop/yield/img3585.png,complete,,bounding-box,3754034224883571,0.4517994858611825,0.39524421593830333,0.15552699228791778,0.19922879177377895,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.376,,s90bre3n5,file:///Users/stephaniewong/Desktop/yield/img3586.png,complete,,bounding-box,23462794960100286,0.5565552699228792,0.5976863753213368,0.1825192802056555,0.16966580976863754,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.377,,sf5b9zya4,file:///Users/stephaniewong/Desktop/yield/img3587.png,complete,,bounding-box,4583142784237293,0.3033419023136247,0.3161953727506427,0.2107969151670951,0.20308483290488433,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.378,,sayyu2plg,file:///Users/stephaniewong/Desktop/yield/img3588.png,complete,,bounding-box,4498869700077661,0.7005141388174807,0.4267352185089974,0.14652956298200515,0.1542416452442159,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.379,,sikdmhyzz,file:///Users/stephaniewong/Desktop/yield/img3589.png,complete,,bounding-box,7404023634214985,0.5134961439588689,0.3258354755784062,0.15038560411311058,0.19408740359897173,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.380,,s5m3lupjh,file:///Users/stephaniewong/Desktop/yield/img3590.png,complete,,bounding-box,21821717114242212,0.4447300771208226,0.7448586118251928,0.11825192802056556,0.17609254498714655,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.381,,sev4u3i6l,file:///Users/stephaniewong/Desktop/yield/img4033.png,complete,,bounding-box,20431969967300478,0.04755784061696658,0.3354755784061697,0.06683804627249357,0.09254498714652953,yield,#f44336,bounding-box,2043151126264393,0.8811053984575836,0.31555269922879176,0.1580976863753213,0.2737789203084833,yield,#f44336,,,,,,,,,,
samples.382,,s6k8rd8li,file:///Users/stephaniewong/Desktop/yield/img4034.png,complete,,bounding-box,17801397523066997,0.35089974293059123,0.39203084832904883,0.14910025706940871,0.24935732647814912,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.383,,stg99jdon,file:///Users/stephaniewong/Desktop/yield/img4035.png,complete,,bounding-box,06045704630757154,0.2339331619537275,0.35154241645244216,0.06940874035989716,0.09125964010282772,yield,#f44336,bounding-box,1531675167278168,0.7917737789203085,0.36889460154241643,0.08740359897172245,0.11311053984575836,yield,#f44336,,,,,,,,,,
samples.384,,szwhbjoxm,file:///Users/stephaniewong/Desktop/yield/img4036.png,complete,,bounding-box,6357016642796476,0.2005141388174807,0.2847043701799486,0.07197943444730079,0.13753213367609254,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.385,,sd55bwe9w,file:///Users/stephaniewong/Desktop/yield/img4037.png,complete,,bounding-box,6688384102123468,0.06812339331619538,0.2737789203084833,0.07197943444730077,0.10025706940874035,yield,#f44336,bounding-box,6596775294644992,0.820694087403599,0.1658097686375321,0.1478149100257069,0.23907455012853468,yield,#f44336,,,,,,,,,,
samples.386,,s6k9nfwj8,file:///Users/stephaniewong/Desktop/yield/img4038.png,complete,,bounding-box,8773887666822322,0.35347043701799485,0.352827763496144,0.06426735218508994,0.11182519280205655,yield,#f44336,,,,,,,,,,,,,,,,,,
