path,.,_id,imageUrl,brush,annotation,annotation.0.regionType,annotation.0.id,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.0.color,annotation.0.labels.0
samples.101,,s9rz9ajzl,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1628.png,complete,,bounding-box,4582285577275207,0.3325617283950617,0.15601851616376713,0.17438271604938269,0.21450617283950618,,#ff0000,30kmh
samples.102,,sh970ebof,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1629.png,complete,,bounding-box,46671984490812735,0.2854938271604938,0.5248456766575943,0.22530864197530864,0.18055555555555558,,#ff0000,30kmh
samples.103,,soovhdpcj,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1630.png,complete,,bounding-box,11833317053327486,0.533179012345679,0.5973765408551251,0.12191358024691357,0.18672839506172845,,#ff0000,30kmh
samples.104,,sskwhxjsd,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1631.png,complete,,bounding-box,3651243361832617,0.49691358024691357,0.44537036801561897,0.16666666666666669,0.21913580246913578,,#ff0000,30kmh
samples.105,,shgj09b9q,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1632.png,complete,,bounding-box,6234225737656092,0.32407407407407407,0.2841049359168535,0.23456790123456792,0.2885802469135802,,#ff0000,30kmh
samples.106,,ssthocbjs,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1633.png,complete,,bounding-box,7812341040313528,0.43441358024691357,0.7871913556699399,0.14351851851851855,0.33179012345679004,,#ff0000,30kmh
samples.107,,smpego2b4,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1634.png,complete,,bounding-box,760904697103435,0.20833333333333331,0.5441358001143844,0.2222222222222222,0.23765432098765432,,#ff0000,30kmh
samples.108,,s5gs04d9f,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1635.png,complete,,bounding-box,7964719551283992,0.4359567901234568,0.7478395038180881,0.21759259259259256,0.33950617283950624,,#ff0000,30kmh
samples.109,,soh69ouum,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1636.png,complete,,bounding-box,6508487863855903,0.28780864197530864,0.7084876519662362,0.21141975308641978,0.31327160493827166,,#ff0000,30kmh
samples.110,,s1w9dphtl,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1637.png,complete,,bounding-box,6123519543901628,0.6388888888888888,0.4754629606082116,0.24382716049382724,0.25771604938271603,,#ff0000,30kmh
samples.111,,s6dsr7mx8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1638.png,complete,,bounding-box,5352697756826961,0.5748456790123457,0.794907405052656,0.2021604938271605,0.33179012345679015,,#ff0000,30kmh
samples.112,,sju788bch,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1639.png,complete,,bounding-box,9342537477598976,0.21836419753086417,0.42993826925018686,0.2546296296296296,0.25925925925925924,,#ff0000,30kmh
samples.113,,sy6mihoic,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1640.png,complete,,bounding-box,34730780179071186,0.6959876543209877,0.6521604914724091,0.27469135802469136,0.29320987654320985,,#ff0000,30kmh
samples.114,,s8aflz7rf,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1641.png,complete,,bounding-box,29584272431269,0.6157407407407407,0.23549382480574244,0.2129629629629629,0.3271604938271605,,#ff0000,30kmh
samples.115,,s9tcl2tfj,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1642.png,complete,,bounding-box,8847512105412096,0.6813271604938271,0.6320987630773474,0.1651234567901234,0.24382716049382713,,#ff0000,30kmh
samples.116,,s6n2xoptl,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1643.png,complete,,bounding-box,7988309259864907,0.5092592592592593,0.6483024667810511,0.16049382716049376,0.21450617283950613,,#ff0000,30kmh
samples.117,,s490in51n,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1644.png,complete,,bounding-box,39054632089657315,0.5972222222222222,0.38209876307734736,0.2006172839506173,0.23765432098765427,,#ff0000,30kmh
samples.118,,stdeq9e58,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1645.png,complete,,bounding-box,05829034693341595,0.503858024691358,0.4685185161637671,0.14351851851851855,0.22839506172839508,,#ff0000,30kmh
samples.119,,sfvuh3um8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1646.png,complete,,bounding-box,5435030354853378,0.45293209876543206,0.30108024455882887,0.17129629629629622,0.26080246913580246,,#ff0000,30kmh
samples.120,,snx7i7qx9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1647.png,complete,,bounding-box,3531892518917965,0.525462962962963,0.7895061704847548,0.11574074074074076,0.24382716049382713,,#ff0000,30kmh
samples.121,,sk7axsdfe,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1648.png,complete,,bounding-box,07781646701088474,0.6944444444444444,0.6320987630773474,0.16975308641975306,0.20370370370370372,,#ff0000,30kmh
samples.122,,s181jl6y9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1649.png,complete,,bounding-box,640535177205608,0.45833333333333337,0.35123456554648314,0.15123456790123463,0.20370370370370366,,#ff0000,30kmh
samples.123,,ssglchwmo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1650.png,complete,,bounding-box,4782382205827742,0.5895061728395061,0.5402777754230264,0.14197530864197538,0.1743827160493827,,#ff0000,30kmh
samples.124,,sxgt0ypoa,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1651.png,complete,,bounding-box,5289801451564073,0.720679012345679,0.4499999976452486,0.16975308641975306,0.2407407407407408,,#ff0000,30kmh
samples.125,,sgeg9n522,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1652.png,complete,,bounding-box,7358551476495523,0.5709876543209876,0.779475306287224,0.14197530864197527,0.22685185185185186,,#ff0000,30kmh
samples.126,,snob5vvzp,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img1653.png,complete,,bounding-box,3575429006236235,0.41203703703703703,0.5418209852995696,0.15123456790123457,0.13734567901234568,,#ff0000,30kmh
samples.127,,svx152x4k,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2113.png,complete,,bounding-box,2913057996475814,0.8233024691358024,0.7470678988798165,0.24845679012345678,0.2669753086419753,,#ff0000,30kmh
samples.128,,s7tr2dve2,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2114.png,complete,,bounding-box,9702182331096083,0.6489197530864197,0.6729938248057424,0.2021604938271605,0.24228395061728403,,#ff0000,30kmh
samples.129,,scox10muc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2115.png,complete,,bounding-box,3198965445115549,0.26851851851851855,0.6274691334477177,0.2469135802469136,0.2098765432098766,,#ff0000,30kmh
samples.130,,smkbcx5jw,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2116.png,complete,,bounding-box,5741397281825127,0.3279320987654321,0.353549380361298,0.19290123456790123,0.2638888888888889,,#ff0000,30kmh
samples.131,,sryd5yklg,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2117.png,complete,,bounding-box,45001694151282057,0.4483024691358024,0.779475306287224,0.18055555555555552,0.2885802469135802,,#ff0000,30kmh
samples.132,,suai26brh,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2118.png,complete,,bounding-box,08155528486749364,0.650462962962963,0.7077160470279646,0.17746913580246904,0.25617283950617287,,#ff0000,30kmh
samples.133,,s561fvyjh,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2119.png,complete,,bounding-box,8130315789583125,0.26157407407407407,0.6984567877687053,0.22993827160493827,0.30246913580246915,,#ff0000,30kmh
samples.134,,s9upst60t,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2120.png,complete,,bounding-box,7533715978698079,0.33796296296296297,0.5796296272748782,0.21604938271604937,0.18518518518518512,,#ff0000,30kmh
samples.135,,s1l2ro17r,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2121.png,complete,,bounding-box,11921970041390284,0.29475308641975306,0.20694444208969304,0.20987654320987653,0.24845679012345678,,#ff0000,30kmh
samples.136,,s07rd6x89,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2122.png,complete,[],,,,,,,,,
samples.137,,sz92i6i37,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2123.png,complete,[],,,,,,,,,
samples.138,,sf3w7g3j7,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2124.png,complete,,bounding-box,05202614172640074,0.6450617283950617,0.1845678988798165,0.11728395061728392,0.2006172839506173,,#ff0000,30kmh
samples.139,,srtl7kmk8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2125.png,complete,,bounding-box,8504607888190996,0.30092592592592593,0.23703703468228565,0.12037037037037038,0.14814814814814817,,#ff0000,30kmh
samples.140,,sly6kpvre,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2126.png,complete,,bounding-box,0797875093268563,0.44367283950617287,0.18842592357117455,0.20216049382716045,0.24537037037037038,,#ff0000,30kmh
samples.141,,sr328w20n,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2127.png,complete,,bounding-box,3164998380129955,0.5748456790123457,0.2941358001143844,0.16512345679012347,0.19753086419753085,,#ff0000,30kmh
samples.142,,smrlrwjum,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2128.png,complete,,bounding-box,009277070264438025,0.595679012345679,0.4662037013489523,0.40432098765432095,0.5540123456790124,,#ff0000,30kmh
samples.143,,sr4fy61ze,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2129.png,complete,,bounding-box,2030887234868739,0.2970679012345679,0.24938271369463133,0.22376543209876543,0.24382716049382716,,#ff0000,30kmh
samples.144,,s0ehjyd4h,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2130.png,complete,,bounding-box,9901394389528309,0.3132716049382716,0.36975308406500174,0.2191358024691358,0.24074074074074076,,#ff0000,30kmh
samples.145,,s2ufdze95,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2131.png,complete,,bounding-box,8846851295355123,0.34490740740740744,0.30030863962055726,0.18364197530864196,0.20061728395061731,,#ff0000,30kmh
samples.146,,s5d5fci9x,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2132.png,complete,,bounding-box,7836582774683944,0.5570987654320987,0.6675925902378412,0.21913580246913578,0.22839506172839508,,#ff0000,30kmh
samples.147,,sjg2hhqf7,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2133.png,complete,,bounding-box,883809355872212,0.6944444444444444,0.5441358001143843,0.19444444444444442,0.2067901234567901,,#ff0000,30kmh
samples.148,,s22301ayx,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2134.png,complete,,bounding-box,4214362365976483,0.39737654320987653,0.15138888653413748,0.17129629629629628,0.24228395061728394,,#ff0000,30kmh
samples.149,,s3yztwdcm,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2135.png,complete,,bounding-box,9226494156247858,0.25848765432098764,0.4692901211020387,0.19598765432098764,0.14660493827160498,,#ff0000,30kmh
samples.150,,sb34ac7va,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2136.png,complete,,bounding-box,6391663765241569,0.36882716049382713,0.4407407383859894,0.13271604938271603,0.1481481481481482,,#ff0000,30kmh
samples.151,,su16ae0pq,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2137.png,complete,,bounding-box,19854816915379048,0.3726851851851852,0.6089506149291992,0.14969135802469136,0.14814814814814814,,#ff0000,30kmh
samples.152,,s77g4b3vw,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2138.png,complete,,bounding-box,31762375227981465,0.6072530864197531,0.2933641951761128,0.21450617283950613,0.22376543209876543,,#ff0000,30kmh
samples.153,,sdd5ehlxb,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2139.png,complete,,bounding-box,6946720600734153,0.5239197530864197,0.228549380361298,0.13734567901234562,0.25462962962962965,,#ff0000,30kmh
samples.154,,s5fd6gdtx,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2140.png,complete,,bounding-box,08374962298659017,0.5563271604938271,0.3111111087563597,0.15895061728395066,0.21604938271604937,,#ff0000,30kmh
samples.155,,soe2u2l4p,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2141.png,complete,,bounding-box,19753247365714377,0.25617283950617287,0.21543209641068067,0.16666666666666669,0.2345679012345679,,#ff0000,30kmh
samples.156,,sux58oubw,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2142.png,complete,,bounding-box,09337608341186554,0.29320987654320985,0.4330246890032733,0.17901234567901234,0.1790123456790123,,#ff0000,30kmh
samples.157,,styb943ot,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2143.png,complete,,bounding-box,24791125615090115,0.5848765432098766,0.5557098741884585,0.1820987654320988,0.1929012345679012,,#ff0000,30kmh
samples.158,,stpkhbb35,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2144.png,complete,,bounding-box,33304711269772524,0.5030864197530864,0.4507716025835202,0.154320987654321,0.22685185185185186,,#ff0000,30kmh
samples.159,,sbxbrtow3,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2145.png,complete,,bounding-box,3848218039368645,0.3587962962962963,0.2547839482625326,0.19598765432098764,0.2916666666666667,,#ff0000,30kmh
samples.160,,s4mvbn5cj,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2146.png,complete,,bounding-box,8059650309898514,0.4637345679012346,0.7848765408551251,0.15277777777777773,0.3487654320987654,,#ff0000,30kmh
samples.161,,s126io9l8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2147.png,complete,,bounding-box,7385900194672228,0.2052469135802469,0.544907405052656,0.23765432098765432,0.24228395061728397,,#ff0000,30kmh
samples.162,,str38zqqx,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2148.png,complete,,bounding-box,9478265004031694,0.47608024691358025,0.7671296272748782,0.19907407407407407,0.3256172839506173,,#ff0000,30kmh
samples.163,,sulsxs46e,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2149.png,complete,,bounding-box,08490598980860953,0.37114197530864196,0.7709876519662362,0.24845679012345678,0.3086419753086419,,#ff0000,30kmh
samples.164,,sqrlljwoh,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2150.png,complete,,bounding-box,20358122272744517,0.6481481481481481,0.482407405052656,0.21604938271604945,0.2654320987654321,,#ff0000,30kmh
samples.165,,s9cmo1fxa,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2151.png,complete,,bounding-box,2520717102671548,0.4737654320987654,0.7925925902378412,0.20679012345679015,0.32407407407407407,,#ff0000,30kmh
samples.166,,s5kf760j8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2152.png,complete,,bounding-box,9103245096921864,0.24074074074074073,0.3697530840650017,0.2839506172839506,0.2716049382716049,,#ff0000,30kmh
samples.167,,stl0ug4gg,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2153.png,complete,,bounding-box,29312293342781337,0.625,0.6899691334477177,0.28703703703703703,0.3194444444444444,,#ff0000,30kmh
samples.168,,s8l7qum7b,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2154.png,complete,,bounding-box,22513059740909513,0.6072530864197531,0.23009259023784118,0.21759259259259256,0.3132716049382716,,#ff0000,30kmh
samples.169,,scwpxju6x,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2155.png,complete,,bounding-box,7357470797605081,0.6975308641975309,0.6050925902378412,0.19753086419753085,0.23919753086419748,,#ff0000,30kmh
samples.170,,s5jop43vi,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2156.png,complete,,bounding-box,04444612810619808,0.43672839506172845,0.6259259235711745,0.1388888888888889,0.2777777777777778,,#ff0000,30kmh
samples.171,,s5k7n3x3q,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2157.png,complete,,bounding-box,7541800255840421,0.6111111111111112,0.39135802233660666,0.19753086419753085,0.25308641975308643,,#ff0000,30kmh
samples.172,,sv2d9pkg3,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2158.png,complete,,bounding-box,5274052993561011,0.5146604938271605,0.4754629606082116,0.18672839506172845,0.25154320987654316,,#ff0000,30kmh
samples.173,,ss9o0lvbu,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2159.png,complete,,bounding-box,3517454027092737,0.4367283950617284,0.3041666643119153,0.22530864197530864,0.24228395061728397,,#ff0000,30kmh
samples.174,,stq71t28r,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2160.png,complete,,bounding-box,36240078619487326,0.49382716049382713,0.7733024667810511,0.14814814814814814,0.2299382716049383,,#ff0000,30kmh
samples.175,,sy6iln3nj,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2161.png,complete,,bounding-box,5665079695481963,0.6466049382716049,0.6776234544353721,0.13271604938271597,0.220679012345679,,#ff0000,30kmh
samples.176,,s2lfkqcht,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2162.png,complete,,bounding-box,12916932570567718,0.5061728395061729,0.3296296272748782,0.1481481481481482,0.19135802469135804,,#ff0000,30kmh
samples.177,,s5mw215hn,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2163.png,complete,,bounding-box,7493610755400462,0.5925925925925926,0.5287037013489524,0.1728395061728395,0.18518518518518523,,#ff0000,30kmh
samples.178,,sapcvj5dv,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2164.png,complete,,bounding-box,47373001834080797,0.7114197530864197,0.43379629394154495,0.20679012345679004,0.21759259259259262,,#ff0000,30kmh
samples.179,,sby5tpd6c,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2165.png,complete,,bounding-box,7396620900955881,0.5702160493827161,0.7810185161637672,0.16203703703703703,0.22376543209876543,,#ff0000,30kmh
samples.180,,sym86si0l,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2166.png,complete,,bounding-box,36581663477952553,0.4012345679012346,0.5024691334477177,0.14814814814814814,0.16049382716049382,,#ff0000,30kmh
samples.181,,snsohi1l6,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2167.png,complete,[],,,,,,,,,
samples.182,,ssqsjit2d,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2625.png,complete,,bounding-box,250696959163629,0.7091049382716049,0.48163580011438445,0.18981481481481488,0.17438271604938277,,#ff0000,30kmh
samples.183,,sv9pjcou8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2626.png,complete,,bounding-box,10269141314726471,0.8310185185185185,0.7408950593736436,0.23611111111111116,0.26388888888888884,,#ff0000,30kmh
samples.184,,snwsl09jr,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2627.png,complete,,bounding-box,7396519048044452,0.6126543209876543,0.7100308618427795,0.1728395061728395,0.26388888888888895,,#ff0000,30kmh
samples.185,,sqdzejqbq,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2628.png,complete,,bounding-box,17807121385262326,0.2685185185185185,0.6351851828304338,0.2777777777777778,0.22530864197530864,,#ff0000,30kmh
samples.186,,srzevg31u,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2629.png,complete,,bounding-box,48983634448127455,0.3641975308641975,0.3118827136946313,0.20987654320987653,0.26080246913580246,,#ff0000,30kmh
samples.187,,spdd4p52m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2630.png,complete,,bounding-box,8771499388261288,0.44058641975308643,0.7817901211020387,0.17746913580246915,0.28395061728395055,,#ff0000,30kmh
samples.188,,sn1xjycnl,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2631.png,complete,,bounding-box,6530872813905877,0.6334876543209876,0.713117281595866,0.18055555555555558,0.2608024691358025,,#ff0000,30kmh
samples.189,,sxylqaolf,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2632.png,complete,,bounding-box,5250136187669865,0.2708333333333333,0.7054012322131498,0.2330246913580247,0.29166666666666663,,#ff0000,30kmh
samples.190,,s6nb07qnc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2633.png,complete,,bounding-box,27262220460939823,0.3279320987654321,0.5533950593736436,0.19290123456790123,0.18518518518518523,,#ff0000,30kmh
samples.191,,si407poi1,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2634.png,complete,,bounding-box,4614038863920418,0.28703703703703703,0.20540123221314982,0.20370370370370372,0.19598765432098764,,#ff0000,30kmh
samples.192,,s75kwkaxo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2635.png,complete,,bounding-box,33391753634599364,0.2646604938271605,0.14367283715142143,0.10339506172839508,0.1743827160493827,,#ff0000,30kmh
samples.193,,sb1n19xsf,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2636.png,complete,[],,,,,,,,,
samples.194,,sdjprqwct,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2637.png,complete,,bounding-box,42354494226135087,0.5902777777777778,0.16604938036129796,0.09104938271604945,0.14814814814814814,,#ff0000,30kmh
samples.195,,s2lv6nknd,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2638.png,complete,,bounding-box,12134668251102698,0.3603395061728395,0.18688271369463133,0.13117283950617287,0.16820987654320987,,#ff0000,30kmh
samples.196,,s487c4c0m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2639.png,complete,,bounding-box,6375532917427171,0.5370370370370371,0.16604938036129802,0.19444444444444448,0.24691358024691362,,#ff0000,30kmh
samples.197,,sp5nn9tcx,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2640.png,complete,,bounding-box,387327446741323,0.5393518518518519,0.29104938036129796,0.14660493827160487,0.17901234567901234,,#ff0000,30kmh
samples.198,,so149v0i9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2641.png,complete,,bounding-box,8178656564206028,0.5987654320987654,0.45925925690450786,0.3950617283950617,0.462962962962963,,#ff0000,30kmh
samples.199,,s4i11w94i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2642.png,complete,,bounding-box,6486808613597379,0.3595679012345679,0.203086417398335,0.17901234567901236,0.22839506172839505,,#ff0000,30kmh
samples.200,,sdzktyjva,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2643.png,complete,,bounding-box,2382615802171153,0.28935185185185186,0.43765431863290294,0.2175925925925926,0.19753086419753085,,#ff0000,30kmh
samples.201,,soulgrwrq,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2644.png,complete,,bounding-box,14545277078669638,0.3695987654320988,0.24398147912673007,0.1867283950617284,0.2330246913580247,,#ff0000,30kmh
samples.202,,svxv383uz,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\30kmh\img2645.png,complete,,bounding-box,7636812741014227,0.5679012345679012,0.6598765408551251,0.2067901234567901,0.20679012345679015,,#ff0000,30kmh
