path,.,_id,imageUrl,brush,annotation,annotation.0.regionType,annotation.0.id,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.0.labels,annotation.0.color
samples.103,,suj9s701f,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1966.png,complete,,bounding-box,8061080037336508,0.7391975308641976,0.4469135778921622,0.16049382716049376,0.1820987654320988,Stop,,#f44336
samples.104,,sjzg24z0i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1967.png,complete,,bounding-box,9139964723655947,0.2854938271604938,0.30108024455882887,0.2006172839506173,0.20833333333333331,Stop,,#f44336
samples.105,,si7jot46s,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1968.png,complete,,bounding-box,4095087864130762,0.5015432098765432,0.4422839482625326,0.191358024691358,0.18518518518518517,Stop,,#f44336
samples.106,,sidca25hd,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1969.png,complete,,bounding-box,41837738844020533,0.1736111111111111,0.25709876307734736,0.19907407407407407,0.20987654320987656,Stop,,#f44336
samples.107,,sr5a8zj4l,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1970.png,complete,,bounding-box,9967622804140155,0.35725308641975306,0.5341049359168535,0.1867283950617284,0.15895061728395066,Stop,,#f44336
samples.108,,sr136wer4,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1971.png,complete,,bounding-box,9105037986732782,0.37037037037037035,0.23935184949710045,0.2006172839506173,0.23302469135802467,Stop,,#f44336
samples.109,,selsumy2i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1972.png,complete,,bounding-box,6504764706674115,0.746141975308642,0.2046296272748782,0.21759259259259256,0.25925925925925924,Stop,,#f44336
samples.110,,sraghrpha,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1973.png,complete,,bounding-box,6296294898983439,0.5625,0.4584876519662363,0.15586419753086417,0.16512345679012347,Stop,,#f44336
samples.111,,seev0r5zi,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1974.png,complete,,bounding-box,13166704562530662,0.7893518518518519,0.22006172604031035,0.220679012345679,0.2592592592592593,Stop,,#f44336
samples.112,,sm92j3xtz,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1975.png,complete,,bounding-box,25369800561436984,0.4498456790123456,0.294907405052656,0.2361111111111111,0.29166666666666663,Stop,,#f44336
samples.113,,semjdf38i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1976.png,complete,,bounding-box,3071000082826598,0.3564814814814815,0.36049382480574244,0.16049382716049382,0.2006172839506173,Stop,,#f44336
samples.114,,swcfu49xo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1977.png,complete,,bounding-box,8114552443700163,0.48919753086419754,0.4499999976452486,0.18827160493827166,0.1820987654320988,Stop,,#f44336
samples.115,,suehi3s8i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1978.png,complete,,bounding-box,5499262307026149,0.529320987654321,0.453086417398335,0.20679012345679015,0.18827160493827155,Stop,,#f44336
samples.116,,sijdm177i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1979.png,complete,,bounding-box,5500199570843509,0.7114197530864197,0.41682098529956957,0.18827160493827166,0.220679012345679,Stop,,#f44336
samples.117,,s093bu3ty,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img1980.png,complete,,bounding-box,07006101334499171,0.5416666666666666,0.7447530840650016,0.1975308641975308,0.3086419753086419,Stop,,#f44336
samples.118,,sufgzwgwn,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2435.png,complete,,bounding-box,1356537382475731,0.3973765432098766,0.20540123221314985,0.16512345679012347,0.19290123456790126,Stop,,#f44336
samples.119,,s6k573njr,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2436.png,complete,,bounding-box,8673602907601536,0.39969135802469136,0.5695987630773474,0.1820987654320988,0.1867283950617284,Stop,,#f44336
samples.120,,s71t8vv8f,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2437.png,complete,[],,,,,,,,,
samples.121,,sphxgnfmw,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2438.png,complete,[],,,,,,,,,
samples.122,,sg9rvzizu,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2439.png,complete,,bounding-box,8248995744951306,0.30246913580246915,0.14521604702796465,0.21296296296296294,0.18981481481481483,Stop,,#f44336
samples.123,,slywkc8gc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2440.png,complete,,bounding-box,32813177027778573,0.40046296296296297,0.5209876519662362,0.24537037037037035,0.28395061728395066,Stop,,#f44336
samples.124,,ssbvi4s6l,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2441.png,complete,[],,,,,,,,,
samples.125,,s8vfh5rfl,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2442.png,complete,,bounding-box,12657786455167708,0.4390432098765432,0.4307098741884585,0.13734567901234573,0.17438271604938277,Stop,,#f44336
samples.126,,s86q23vwi,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2443.png,complete,,bounding-box,508202273169013,0.4583333333333333,0.2956790099909276,0.1635802469135802,0.19753086419753085,Stop,,#f44336
samples.127,,shsongc6q,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2444.png,complete,,bounding-box,8667536944327949,0.5262345679012346,0.3589506149291992,0.1388888888888889,0.191358024691358,Stop,,#f44336
samples.128,,shh6yg7tc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2445.png,complete,,bounding-box,5538445690215015,0.654320987654321,0.7331790099909277,0.2098765432098766,0.2669753086419754,Stop,,#f44336
samples.129,,sqqgqj2xq,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2446.png,complete,,bounding-box,6510723347737339,0.4305555555555556,0.3720678988798165,0.2345679012345679,0.24228395061728392,Stop,,#f44336
samples.130,,sdofcd8vr,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2447.png,complete,,bounding-box,5732669644962998,0.17515432098765432,0.6097222198674708,0.21450617283950615,0.18672839506172834,Stop,,#f44336
samples.131,,sr5f5o4ou,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2448.png,complete,,bounding-box,5659064029033936,0.4228395061728395,0.5896604914724091,0.16666666666666669,0.17129629629629628,Stop,,#f44336
samples.132,,strnmpj9l,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2449.png,complete,,bounding-box,3638012714826333,0.6111111111111112,0.44845678776870534,0.1728395061728395,0.14814814814814808,Stop,,#f44336
samples.133,,sjp8aez1f,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2450.png,complete,,bounding-box,8038566302140346,0.7214506172839505,0.6945987630773474,0.19598765432098764,0.220679012345679,Stop,,#f44336
samples.134,,sqplm36y8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2451.png,complete,,bounding-box,8176997715184013,0.49691358024691357,0.42530863962055726,0.20370370370370372,0.22530864197530864,Stop,,#f44336
samples.135,,s6ge0n2fb,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2452.png,complete,,bounding-box,5129725407653216,0.28086419753086417,0.5310185161637672,0.22839506172839505,0.21759259259259262,Stop,,#f44336
samples.136,,sw8zk89oe,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2453.png,complete,,bounding-box,6148552913829262,0.1905864197530864,0.2825617260403104,0.27314814814814814,0.2608024691358025,Stop,,#f44336
samples.137,,siykt710s,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2454.png,complete,,bounding-box,5797561523880956,0.587962962962963,0.5927469112254955,0.24074074074074076,0.2700617283950617,Stop,,#f44336
samples.138,,spkgfh89h,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2455.png,complete,,bounding-box,6211973342964974,0.3881172839506173,0.5047839482625326,0.25771604938271603,0.21141975308641975,Stop,,#f44336
samples.139,,slqjyj78q,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2456.png,complete,,bounding-box,4881967287560871,0.7916666666666667,0.36358024455882887,0.17592592592592593,0.2006172839506173,Stop,,#f44336
samples.140,,sacqgg3jn,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2457.png,complete,,bounding-box,7220160338811519,0.2214506172839506,0.27561728159586585,0.2700617283950617,0.2716049382716049,Stop,,#f44336
samples.141,,smffsgtkm,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2458.png,complete,,bounding-box,18242302760108875,0.6234567901234568,0.4499999976452486,0.2623456790123457,0.2407407407407408,Stop,,#f44336
samples.142,,smoywv4vs,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2459.png,complete,,bounding-box,9048620351071723,0.26929012345679015,0.4353395038180881,0.2916666666666667,0.21450617283950624,Stop,,#f44336
samples.143,,s98dwngr5,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2460.png,complete,,bounding-box,5675901537892525,0.5424382716049383,0.5541666643119153,0.2299382716049383,0.20524691358024688,Stop,,#f44336
samples.144,,st8u1vopp,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2461.png,complete,,bounding-box,3726075324946043,0.27237654320987653,0.48163580011438445,0.29475308641975306,0.22685185185185192,Stop,,#f44336
samples.145,,swc21b0z7,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2462.png,complete,,bounding-box,14638972847224685,0.38503086419753085,0.5850308618427794,0.24228395061728397,0.22993827160493824,Stop,,#f44336
samples.146,,sqszbxog8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2463.png,complete,,bounding-box,1743064422009848,0.2800925925925926,0.6020061704847548,0.22067901234567902,0.1929012345679012,Stop,,#f44336
samples.147,,sk5wykqzo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2464.png,complete,,bounding-box,5239751721311683,0.6635802469135803,0.16836419517611279,0.22530864197530864,0.22685185185185183,Stop,,#f44336
samples.148,,sutg84jps,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2465.png,complete,,bounding-box,08038830877016334,0.1882716049382716,0.3844135778921622,0.19135802469135801,0.20524691358024694,Stop,,#f44336
samples.149,,s3cwia013,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2466.png,complete,,bounding-box,7639204377468205,0.7307098765432098,0.564197528509446,0.21450617283950613,0.21913580246913578,Stop,,#f44336
samples.150,,sk3l8ztk7,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2467.png,complete,,bounding-box,8988410710947128,0.8194444444444444,0.2925925902378412,0.18518518518518523,0.2222222222222222,Stop,,#f44336
samples.151,,salzqicsa,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2468.png,complete,,bounding-box,8731848785131717,0.6188271604938271,0.2331790099909276,0.18518518518518523,0.22685185185185186,Stop,,#f44336
samples.152,,si2cgd9ti,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2469.png,complete,,bounding-box,3130850794374438,0.6033950617283951,0.6243827136946314,0.1450617283950617,0.1913580246913581,Stop,,#f44336
samples.153,,sut6rhqkr,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2470.png,complete,,bounding-box,5442437896101315,0.34953703703703703,0.5086419729538906,0.1651234567901234,0.16975308641975312,Stop,,#f44336
samples.154,,sko932jet,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2471.png,complete,,bounding-box,17021207233345015,0.3904320987654321,0.4461419729538906,0.17901234567901236,0.18981481481481483,Stop,,#f44336
samples.155,,sf47ppq2g,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2472.png,complete,,bounding-box,4496271423125897,0.6535493827160495,0.3589506149291992,0.2114197530864198,0.191358024691358,Stop,,#f44336
samples.156,,sw4n5t49s,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2473.png,complete,,bounding-box,2124575321562896,0.3618827160493827,0.232407405052656,0.1527777777777778,0.21913580246913578,Stop,,#f44336
samples.157,,srss6o0sj,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2474.png,complete,,bounding-box,4293855720127626,0.7260802469135803,0.6344135778921622,0.18055555555555547,0.18672839506172834,Stop,,#f44336
samples.158,,sd6hfqi01,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2475.png,complete,,bounding-box,172142718691622,0.41820987654320985,0.15987654085512515,0.16975308641975312,0.25308641975308643,Stop,,#f44336
samples.159,,sng26fre8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2476.png,complete,,bounding-box,7978393952578342,0.2561728395061728,0.3743827136946313,0.22530864197530862,0.24074074074074076,Stop,,#f44336
samples.160,,st2ubx9st,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2477.png,complete,,bounding-box,10169545830328275,0.3919753086419753,0.1845678988798165,0.1790123456790123,0.2777777777777778,Stop,,#f44336
samples.161,,swbl3y09i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2478.png,complete,,bounding-box,12420583703859256,0.3248456790123457,0.6899691334477178,0.1527777777777778,0.20833333333333337,Stop,,#f44336
samples.162,,s9ppgy3k4,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2479.png,complete,,bounding-box,852028623872793,0.7330246913580247,0.4106481457933967,0.1450617283950617,0.1867283950617284,Stop,,#f44336
samples.163,,s8izt085d,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2480.png,complete,[],,,,,,,,,
samples.164,,s0p4nno6i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2481.png,complete,,bounding-box,11491940369011555,0.4783950617283951,0.44228394826253253,0.1635802469135803,0.16666666666666663,Stop,,#f44336
samples.165,,se43dixot,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2482.png,complete,,bounding-box,8449462349586787,0.2438271604938272,0.16219135566993997,0.19444444444444445,0.2299382716049383,Stop,,#f44336
samples.166,,smikk1ifu,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2483.png,complete,,bounding-box,1820738426204247,0.3580246913580247,0.5194444420896931,0.18518518518518517,0.16049382716049376,Stop,,#f44336
samples.167,,shdf7ze49,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2484.png,complete,,bounding-box,25099243769053237,0.2785493827160494,0.3249999976452486,0.22376543209876545,0.2469135802469136,Stop,,#f44336
samples.168,,sle43uhh4,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2485.png,complete,,bounding-box,23585481325740898,0.5871913580246914,0.13132715813907575,0.22685185185185186,0.24537037037037035,Stop,,#f44336
samples.169,,ssr5jr767,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2486.png,complete,,bounding-box,4081299836672889,0.5640432098765432,0.46543209641068073,0.16512345679012347,0.18209876543209874,Stop,,#f44336
samples.170,,s8i49pe3v,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2487.png,complete,,bounding-box,2605925659718664,0.7623456790123457,0.20694444208969306,0.20679012345679004,0.2608024691358025,Stop,,#f44336
samples.171,,srtrxevwo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2488.png,complete,,bounding-box,4316506754404801,0.4521604938271605,0.2956790099909276,0.2253086419753086,0.29320987654320985,Stop,,#f44336
samples.172,,sjpqw86ed,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2489.png,complete,,bounding-box,9733223056352576,0.4351851851851852,0.3103395038180881,0.17901234567901236,0.20524691358024694,Stop,,#f44336
samples.173,,sa30vph5p,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2490.png,complete,,bounding-box,33529887462840713,0.4837962962962963,0.4538580223366066,0.18981481481481483,0.2021604938271605,Stop,,#f44336
samples.174,,sfprkwzbo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2491.png,complete,,bounding-box,32227317617093076,0.5401234567901234,0.45771604702796465,0.17901234567901236,0.191358024691358,Stop,,#f44336
samples.175,,sou3bwhld,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2492.png,complete,,bounding-box,5594104351629143,0.7083333333333333,0.40987654085512515,0.1635802469135802,0.1882716049382716,Stop,,#f44336
samples.176,,s1pvlolpx,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2493.png,complete,,bounding-box,6841217995739799,0.4645061728395062,0.7439814791267301,0.23765432098765438,0.3348765432098766,Stop,,#f44336
samples.177,,spbuli1p6,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2948.png,complete,,bounding-box,4334761548232744,0.39197530864197533,0.19459876307734736,0.17592592592592593,0.21759259259259256,Stop,,#f44336
samples.178,,sjl339gql,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2949.png,complete,,bounding-box,010058424578460734,0.40509259259259256,0.5688271581390758,0.1682098765432099,0.17901234567901236,Stop,,#f44336
samples.179,,skem080vy,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2950.png,complete,[],,,,,,,,,
samples.180,,sr6wvzz0c,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2951.png,complete,[],,,,,,,,,
samples.181,,s0mbixsvv,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2952.png,complete,,bounding-box,38880160926471286,0.24228395061728394,0.18148147912673007,0.20370370370370366,0.20679012345679013,Stop,,#f44336
samples.182,,s9af72ggu,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2953.png,complete,,bounding-box,3795150854302294,0.404320987654321,0.5333333309785819,0.24074074074074076,0.28086419753086417,Stop,,#f44336
samples.183,,se4d53nnd,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2954.png,complete,,bounding-box,40629811228040724,0.45293209876543206,0.20694444208969304,0.1311728395061728,0.1373456790123457,Stop,,#f44336
samples.184,,s2ccnyp3a,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2955.png,complete,,bounding-box,7441035123095563,0.4614197530864198,0.4222222198674708,0.14506172839506176,0.18518518518518523,Stop,,#f44336
samples.185,,sunawixdc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2956.png,complete,[],,,,,,,,,
samples.186,,sexx9yuz6,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2957.png,complete,[],,,,,,,,,
samples.187,,s11j8ki15,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2958.png,complete,,bounding-box,31394980189549027,0.7106481481481481,0.6945987630773474,0.2299382716049383,0.23611111111111116,Stop,,#f44336
samples.188,,ss8n62nnk,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2959.png,complete,,bounding-box,8060963958687664,0.42515432098765427,0.3628086396205572,0.2268518518518518,0.2638888888888889,Stop,,#f44336
samples.189,,sjd5wda3m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2960.png,complete,,bounding-box,19318929622323133,0.1736111111111111,0.6344135778921622,0.21450617283950618,0.2114197530864198,Stop,,#f44336
samples.190,,svqfiyz47,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2961.png,complete,,bounding-box,19701936478106274,0.41358024691358025,0.5842592569045079,0.17592592592592593,0.2345679012345679,Stop,,#f44336
samples.191,,sskht4pzb,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2962.png,complete,,bounding-box,8973539737876151,0.5871913580246914,0.4183641951761128,0.18055555555555558,0.14969135802469136,Stop,,#f44336
samples.192,,spqkyi1ii,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2963.png,complete,,bounding-box,543033708310869,0.75,0.6691358001143843,0.25308641975308643,0.23456790123456794,Stop,,#f44336
samples.193,,stt900r4h,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2964.png,complete,,bounding-box,9130301658678799,0.48996913580246915,0.4183641951761128,0.21141975308641975,0.22376543209876543,Stop,,#f44336
samples.194,,szldmw135,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2965.png,complete,,bounding-box,11849138951557459,0.28858024691358025,0.574228392706977,0.23456790123456792,0.19598765432098758,Stop,,#f44336
samples.195,,scfjqhbm1,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2966.png,complete,,bounding-box,582452433748148,0.28780864197530864,0.17685184949710045,0.2608024691358025,0.2654320987654321,Stop,,#f44336
samples.196,,sha83y8jg,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2967.png,complete,,bounding-box,5880557781333571,0.5848765432098766,0.5858024667810511,0.26543209876543206,0.27777777777777773,Stop,,#f44336
samples.197,,syg3dbojx,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2968.png,complete,,bounding-box,11631779689882404,0.3942901234567901,0.5016975285094462,0.24537037037037035,0.19907407407407401,Stop,,#f44336
samples.198,,s89ryxulp,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2969.png,complete,,bounding-box,5474361327869461,0.7692901234567902,0.3288580223366066,0.2114197530864198,0.22993827160493827,Stop,,#f44336
samples.199,,ss58dm94q,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2970.png,complete,,bounding-box,7362716252828319,0.19290123456790123,0.29799382480574244,0.28703703703703703,0.2700617283950617,Stop,,#f44336
samples.200,,snzift3ct,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2971.png,complete,,bounding-box,2295413778441462,0.6219135802469136,0.43765431863290294,0.2314814814814814,0.21296296296296302,Stop,,#f44336
samples.201,,swq67bsim,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2972.png,complete,,bounding-box,6498863025567843,0.29320987654320985,0.36589505937364364,0.2685185185185185,0.22993827160493824,Stop,,#f44336
samples.202,,sqed4eww5,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2973.png,complete,,bounding-box,8988443991130541,0.5223765432098766,0.5518518494971004,0.2021604938271605,0.22222222222222227,Stop,,#f44336
samples.203,,s02evfzaw,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2974.png,complete,,bounding-box,37187683944055694,0.3001543209876543,0.4407407383859894,0.279320987654321,0.2438271604938272,Stop,,#f44336
samples.204,,sgbvgkcqb,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2975.png,complete,,bounding-box,3549299709004665,0.3804012345679012,0.5510802445588288,0.21759259259259262,0.24228395061728392,Stop,,#f44336
samples.205,,sdw9c0kuk,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2976.png,complete,,bounding-box,9629659690810821,0.2685185185185185,0.511728392706977,0.2067901234567901,0.2253086419753086,Stop,,#f44336
samples.206,,sg9f1ya1a,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2977.png,complete,,bounding-box,42353655728462036,0.6697530864197532,0.16836419517611279,0.22839506172839508,0.220679012345679,Stop,,#f44336
samples.207,,swifkbxbh,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2978.png,complete,,bounding-box,15653263456032285,0.21759259259259262,0.3257716025835202,0.2469135802469136,0.21141975308641975,Stop,,#f44336
samples.208,,sosyhxrmo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\Stop\img2979.png,complete,,bounding-box,5047550471960072,0.7067901234567902,0.621296293941545,0.25308641975308643,0.24691358024691362,Stop,,#f44336
